time,theta1,theta2,omega1,omega2,KE_outer,KE_inner,PE_total,KE_total,total_energy,energy_drift
54.155999999964486,-0.7161129444544373,0.7423429426354069,-19.545133808870297,19.704286631693048,4.962670325854125,4.757030243839113,-4.808328493235499,9.719700569693238,4.911372076457739,-0.10160884033852735
54.15699999996448,-0.7357951058230128,0.7621946896684594,-19.641378402910746,19.80777476789719,5.0116652495312675,4.807129898610496,-4.877451488478866,9.818795148141763,4.9413436596628975,-0.07163725713336877
54.15799999996448,-0.7555288149863649,0.7821025935366709,-19.707935265963815,19.879825450631994,5.045687899418633,4.842165325979471,-4.915626560586648,9.887853225398104,4.972226664811456,-0.04075425198481053
54.15899999996448,-0.7752836218212652,0.802034408619989,-19.744257999126212,19.9198594757648,5.064303960780288,4.8616872838499035,-4.922349758260051,9.925991244630191,5.003641486370141,-0.009339430426125617
54.15999999996448,-0.7950288811617197,0.8219576825399999,-19.750033087677366,19.927544501664507,5.06726695701855,4.865439258089751,-4.897511877383494,9.9327062151083,5.035194337724807,0.022213420928540728
54.160999999964474,-0.8147339933701193,0.841840011171987,-19.725185774427057,19.90280127599903,5.05452482468029,4.853364321120836,-4.8414014581406875,9.907889145801125,5.0664876876604374,0.053506770864171216
54.16199999996447,-0.8343686439144122,0.8616492926031798,-19.669881376346286,19.845805031589947,5.026221357195912,4.825606675582279,-4.754697164628404,9.85182803277819,5.097130868149786,0.08414995135351955
54.16299999996447,-0.853903037365464,0.8813539751753797,-19.584521997672354,19.756982001696343,4.9826924508514745,4.7825078125311435,-4.638449893467393,9.765200263382617,5.126750369915224,0.11376945311895792
54.16399999996447,-0.8733081214265215,0.9009232949598088,-19.46973875605462,19.637001178314517,4.924457322532707,4.724597459446967,-4.4940554181535735,9.649054781979673,5.1549993638261,0.1420184470298338
54.164999999964465,-0.8925557969556107,0.9203274983819578,-19.326379795073343,19.48676160328905,4.852205093148397,4.652579726977877,-4.323218780964026,9.504784820126275,5.18156603916225,0.16858512236598333
54.16599999996446,-0.9116191104223389,0.9395380462237961,-19.15549449790871,19.30737563199364,4.766777328182877,4.56731506906665,-4.127911968227754,9.334092397249528,5.2061804290217735,0.19319951222550724
54.16699999996446,-0.9304724258267929,0.9585277958522378,-18.958314435591095,19.10014873513999,4.669147284951993,4.469798835672747,-3.9103266293788725,9.138946120624741,5.228619491245869,0.21563857444960277
54.16799999996446,-0.9490915737692859,0.9772711592236243,-18.73623167347349,18.86655649991409,4.560396725933027,4.3611373114557335,-3.672823716054944,8.92153403738876,5.2487103213338155,0.23572940453754931
54.168999999964456,-0.9674539760625082,0.9957442349591167,-18.490775117857627,18.608219553439444,4.441691214425844,4.24252219273324,-3.4178819244365464,8.684213407159085,5.2663314827225385,0.25335056592627225
54.16999999996445,-0.9855387449891366,1.0139249135402304,-18.223585609925376,18.326877158303056,4.314254812674178,4.115204458677202,-3.1480467303961346,8.42945927135138,5.2814125409552455,0.26843162415897925
54.17099999996445,-1.0033267569972388,1.0317929554045324,-17.93639046736534,18.02436022270787,4.179345057452551,3.9804685452853596,-2.865881628125837,8.159813602737911,5.293931974612073,0.2809510578158072
54.17199999996445,-1.0208007012659224,1.049330042400173,-17.630978138392873,17.70256442997131,4.038229001401607,3.8396076399076384,-2.573922938862117,7.877836641309246,5.3039137024471295,0.2909327856508632
54.172999999964446,-1.0379451041428924,1.0665198036614003,-17.309173572826797,17.363424128433945,3.89216098982252,3.6939007902199927,-2.2746392697106144,7.586061780042513,5.311422510331899,0.2984415935356326
54.173999999964444,-1.0547463309381426,1.083347817478816,-16.97281483611013,17.008887539321503,3.742362703182437,3.544592375987825,-1.970396396178358,7.286955079170262,5.3165586829919045,0.30357776619563825
