time,theta1,theta2,omega1,omega2,KE_outer,KE_inner,PE_total,KE_total,total_energy,energy_drift
50.015999999974134,-0.2813211765341137,-0.2832756582428961,-0.1247154741420009,0.10365754521629578,5.051482148366016e-05,6.582431126385279e-05,9.999963172834466,0.00011633913274751295,10.000079511967213,1.845090546659378e-05
50.01699999997413,-0.2814271019209722,-0.2831819277087504,-0.11196489424475375,0.09692086087717544,4.071382323052842e-05,5.754651262107029e-05,9.999978013938863,9.82603358515987e-05,10.000076274274715,1.5213212968490097e-05
50.01799999997413,-0.2815221777531692,-0.2830939260288159,-0.1005006095277372,0.09086610704009401,3.280314847679462e-05,5.058110679451603e-05,9.999990220791325,8.338425527131064e-05,10.000073605046596,1.2543984849955336e-05
50.01899999997413,-0.2816075314045572,-0.28301105552511924,-0.09021474179249367,0.08543609181557721,2.6432190711972754e-05,4.471644110979647e-05,10.00000025481254,7.114863182176922e-05,10.000071403444363,1.0342382616101986e-05
50.019999999974125,-0.28168419878489004,-0.28293276700960185,-0.08101051586043018,0.08057950960702054,2.131380232700656e-05,3.9777155590071015e-05,10.00000849533735,6.109095791707758e-05,10.000069586295266,8.525233520018105e-06
50.02099999997412,-0.28175313410030145,-0.2828585546095785,-0.07280134787213122,0.07625045777037709,1.721301623686008e-05,3.5617988937761944e-05,10.000015253945174,5.2831005174622025e-05,10.000068084950348,7.023888601409567e-06
50.02199999997412,-0.2818152188440346,-0.2827879510012802,-0.06551002957227992,0.07240800416083437,1.3937783981718908e-05,3.2118676244569836e-05,10.000020786230863,4.605646022628874e-05,10.000066842691089,5.781629342394012e-06
50.02299999997412,-0.28187127010211094,-0.2827205230065838,-0.059068000904743956,0.06901580149734632,1.1331376869904496e-05,2.917974927257899e-05,10.000025301460623,4.051112614248348e-05,10.000065812586765,4.751525018775737e-06
50.023999999974116,-0.28192204825217865,-0.2826558675114489,-0.05341470407202453,0.06604174491564585,9.266159927916873e-06,2.6719083850636642e-05,10.000028970477718,3.598524377855351e-05,10.000064955721497,3.894659750258711e-06
50.02499999997411,-0.2819682641280679,-0.2825936076676114,-0.04849701297848785,0.06345766948620546,7.638500635431398e-06,2.466906679070601e-05,10.000031932156686,3.230756742613741e-05,10.000064239724113,3.1786623662100055e-06
50.02599999997411,-0.28201058571755055,-0.28253338934175004,-0.04426873268595366,0.06123908484942375,6.364617620544715e-06,2.2974277797038452e-05,10.0000342986498,2.9338895417583168e-05,10.000063637545217,2.5764834710173545e-06
